fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,target
0.28099173,0.17333333,0.13855422,0.12730062,0.20575221,0.072916664,0.343318,0.18912666,0.2248062,0.20454545,0.2173913,1.0
0.30578512,0.10666667,0.18674698,0.19171779,0.084070794,0.08680555,0.40092167,0.22614227,0.25581396,0.17613636,0.1594203,0.0
0.41322315,0.13333334,0.27108434,0.082822084,0.022123894,0.045138888,0.09907834,0.1212647,0.2248062,0.0625,0.44927537,0.0
0.25619835,0.026666667,0.21686748,0.024539877,0.055309735,0.059027776,0.24193548,0.09234625,0.53488374,0.3409091,0.5652174,0.0
0.25619835,0.1,0.20481928,0.032208588,0.044247787,0.07986111,0.26497695,0.059572008,0.3255814,0.09090909,0.6376812,0.0
0.2892562,0.16,0.21084337,0.012269938,0.084070794,0.024305556,0.36175114,0.102756895,0.4031008,0.11363637,0.39130434,1.0
0.30578512,0.29333332,0.25301206,0.02607362,0.1659292,0.024305556,0.07373272,0.19452478,0.6666667,0.2215909,0.36231884,0.0
0.23140496,0.11333334,0.18674698,0.18098159,0.1039823,0.17708333,0.4032258,0.21765953,0.6124031,0.14204545,0.26086956,0.0
0.32231405,0.42333335,0.006024096,0.023006136,0.11504425,0.104166664,0.085253455,0.12724118,0.53488374,0.19886364,0.5507246,0.0
0.47107437,0.22666667,0.24698795,0.02607362,0.048672568,0.072916664,0.3202765,0.15403895,0.2635659,0.17045455,0.4347826,0.0
0.21487603,0.13333334,0.24698795,0.09509202,0.07300885,0.20833333,0.48387095,0.15596683,0.2868217,0.13636364,0.20289855,1.0
0.3305785,0.34666666,0.15662651,0.021472393,0.15044248,0.104166664,0.28801844,0.17563139,0.37984496,0.17045455,0.2753623,1.0
0.25619835,0.2,0.1746988,0.20015338,0.07964602,0.17708333,0.421659,0.20686331,0.21705426,0.2159091,0.2173913,0.0
0.25619835,0.22,0.19879518,0.14570552,0.06858407,0.09375,0.33640552,0.18681319,0.37209302,0.17045455,0.20289855,1.0
0.23966943,0.17333333,0.18674698,0.24233128,0.086283185,0.065972224,0.32258064,0.2165028,0.2635659,0.18181819,0.1594203,1.0
0.2892562,0.12666667,0.18072289,0.010736196,0.061946902,0.08680555,0.1797235,0.09851552,0.43410853,0.17613636,0.39130434,0.0
0.19008264,0.19333333,0.27710843,0.17484662,0.06637168,0.20833333,0.47004607,0.19066899,0.3488372,0.21022727,0.24637681,0.0
0.21487603,0.13333334,0.1746988,0.015337423,0.088495575,0.114583336,0.27880183,0.11162522,0.58914727,0.19318181,0.36231884,0.0
0.1983471,0.23333333,0.2951807,0.08895706,0.07300885,0.038194444,0.25115207,0.1771737,0.42635658,0.19886364,0.14492753,1.0
0.29752067,0.053333335,0.18072289,0.20092024,0.097345136,0.11111111,0.37327188,0.2147677,0.13953489,0.125,0.10144927,0.0
0.24793388,0.07333333,0.42771083,0.25920245,0.06637168,0.06944445,0.24884793,0.20686331,0.1007752,0.1590909,0.2173913,0.0
0.2644628,0.053333335,0.15662651,0.10276074,0.07743363,0.10069445,0.49308756,0.17563139,0.5116279,0.20454545,0.3043478,0.0
0.23966943,0.02,0.15662651,0.21779141,0.090707965,0.14930555,0.20506912,0.18604203,0.37209302,0.07386363,0.26086956,0.0
0.30578512,0.2,0.28915662,0.030674847,0.13495575,0.072916664,0.1797235,0.19452478,0.4651163,0.27272728,0.23188406,1.0
0.38016528,0.39,0.36746988,0.021472393,0.22123894,0.041666668,0.20506912,0.19066899,0.34108528,0.18181819,0.1594203,1.0
0.42975205,0.25333333,0.18674698,0.03374233,0.17920354,0.0625,0.21198156,0.2128398,0.4651163,0.23295455,0.2173913,0.0
0.2644628,0.32,0.10240964,0.016871165,0.117256634,0.048611112,0.041474655,0.1548101,0.55813956,0.26136363,0.36956522,0.0
0.37190083,0.13333334,0.28915662,0.023006136,0.17920354,0.017361112,0.013824885,0.1343744,0.41860464,0.22727273,0.6376812,0.0
0.38016528,0.1,0.2951807,0.11042945,0.050884955,0.072916664,0.20506912,0.12319259,0.24806201,0.06818182,0.5797101,0.0
0.30578512,0.12,0.15060242,0.016871165,0.057522126,0.097222224,0.28341013,0.11586659,0.56589144,0.19318181,0.3478261,0.0
0.41322315,0.21333334,0.24096386,0.024539877,0.14823009,0.0625,0.10599078,0.20994794,0.55813956,0.23863636,0.17391305,1.0
0.16528925,0.093333334,0.1746988,0.004601227,0.048672568,0.114583336,0.19124424,0.043377675,0.3255814,0.07954545,0.44927537,0.0
0.23966943,0.06,0.30120483,0.023006136,0.06858407,0.090277776,0.26728112,0.10005784,0.33333334,0.13068181,0.33333334,0.0
0.3553719,0.07333333,0.24096386,0.004601227,0.055309735,0.25,0.40092167,0.105841525,0.2635659,0.06818182,0.28985506,0.0
0.36363637,0.32666665,0.15662651,0.024539877,0.10619469,0.09375,0.1359447,0.16946211,0.4496124,0.11931818,0.3043478,1.0
0.2231405,0.39333335,0.0,0.056748465,0.09955752,0.034722224,0.032258064,0.14979757,0.56589144,0.19318181,0.5507246,1.0
0.23966943,0.15333334,0.04819277,0.010736196,0.057522126,0.19791667,0.3248848,0.09812994,0.35658914,0.13636364,0.28985506,1.0
0.30578512,0.10666667,0.18674698,0.19018404,0.081858404,0.15625,0.48617512,0.21958743,0.27906978,0.17613636,0.11594203,1.0
0.34710744,0.06666667,0.22289157,0.004601227,0.081858404,0.121527776,0.23732719,0.05706574,0.13178295,0.125,0.68115944,0.0
0.38842976,0.07333333,0.28915662,0.0076687117,0.030973451,0.07638889,0.11981567,0.09118951,0.13953489,0.1590909,0.36231884,0.0
0.21487603,0.13333334,0.13253012,0.18711656,0.059734512,0.1736111,0.33179724,0.15885869,0.39534885,0.11931818,0.39130434,0.0
0.2644628,0.12,0.20481928,0.15797547,0.057522126,0.083333336,0.1797235,0.13900135,0.30232558,0.06818182,0.42028984,0.0
0.2644628,0.093333334,0.15662651,0.0076687117,0.055309735,0.065972224,0.14976959,0.059572008,0.29457363,0.09090909,0.5362319,0.0
0.29752067,0.086666666,0.48192772,0.17944786,0.057522126,0.2638889,0.4078341,0.20570658,0.17829457,0.14772727,0.14492753,1.0
0.2231405,0.16,0.28915662,0.11349693,0.030973451,0.059027776,0.1889401,0.08347793,0.3875969,0.32386363,0.68115944,1.0
0.3305785,0.43666667,0.04819277,0.027607363,0.17699115,0.03125,0.08064516,0.19838056,0.4031008,0.2784091,0.26086956,0.0
0.27272728,0.42666668,0.0,0.018404908,0.24557522,0.017361112,0.01843318,0.17659533,0.56589144,0.20454545,0.26086956,1.0
0.29752067,0.47,0.11445783,0.07055215,0.18141593,0.0625,0.21198156,0.19317524,0.34108528,0.17045455,0.22705314,0.0
0.24793388,0.29333332,0.19277108,0.19325154,0.07079646,0.18402778,0.4953917,0.19452478,0.42635658,0.1590909,0.23188406,0.0
0.1983471,0.093333334,0.12048193,0.30981594,0.050884955,0.19791667,0.41013825,0.25274727,0.30232558,0.17613636,0.14492753,0.0
0.32231405,0.11333334,0.18072289,0.11042945,0.057522126,0.22916667,0.437788,0.16271448,0.29457363,0.1590909,0.3043478,1.0
0.19008264,0.08,0.24096386,0.01993865,0.03539823,0.10763889,0.30414745,0.082706764,0.41860464,0.2840909,0.5362319,1.0
0.28099173,0.18666667,0.27710843,0.023006136,0.13716814,0.07986111,0.08755761,0.1586659,0.5271318,0.35795453,0.4347826,0.0
0.36363637,0.08,0.22891566,0.04447853,0.090707965,0.1388889,0.38709676,0.114709854,0.3875969,0.10795455,0.5217391,1.0
0.11570248,0.24,0.024096385,0.012269938,0.053097345,0.14583333,0.26036867,0.044148833,0.49612403,0.0625,0.5942029,0.0
0.17355372,0.1,0.14457831,0.049079753,0.057522126,0.20833333,0.33640552,0.08251398,0.45736435,0.1590909,0.47826087,0.0
0.1322314,0.22666667,0.1626506,0.021472393,0.17699115,0.07638889,0.11290322,0.14652015,0.8217054,0.23863636,0.6231884,0.0
0.3966942,0.17333333,0.21686748,0.012269938,0.07300885,0.034722224,0.26036867,0.16290727,0.3488372,0.14204545,0.20289855,1.0
0.1983471,0.12666667,0.25903615,0.11042945,0.097345136,0.16319445,0.5483871,0.16367842,0.29457363,0.16477273,0.14492753,0.0
0.17355372,0.046666667,0.18674698,0.0797546,0.06415929,0.18055555,0.343318,0.14247157,0.62015504,0.13636364,0.36231884,0.0
0.2231405,0.12,0.18674698,0.04601227,0.03982301,0.121527776,0.19815668,0.060728744,0.3875969,0.22727273,0.6666667,0.0
0.23140496,0.12666667,0.24698795,0.010736196,0.088495575,0.052083332,0.31336406,0.15403895,0.5426357,0.14204545,0.28985506,0.0
0.24793388,0.12,0.13253012,0.064417176,0.06415929,0.3784722,0.4423963,0.1399653,0.44186047,0.2556818,0.3768116,1.0
0.28099173,0.19333333,0.19277108,0.021472393,0.11061947,0.048611112,0.050691243,0.14632736,0.39534885,0.28977272,0.47826087,0.0
0.24793388,0.12,0.15662651,0.021472393,0.015486726,0.078125,0.15207373,0.06362059,0.34108528,0.14204545,0.5507246,0.0
0.12396694,0.14666666,0.12048193,0.0076687117,0.14380531,0.16319445,0.3686636,0.14054367,0.4496124,0.18181819,0.10144927,1.0
0.17355372,0.14,0.16867469,0.0398773,0.050884955,0.052083332,0.25576037,0.047811836,0.41860464,0.11363637,0.6666667,0.0
0.29752067,0.15333334,0.15662651,0.12269939,0.07964602,0.15972222,0.4608295,0.1791016,0.41860464,0.07954545,0.1594203,1.0
0.23140496,0.12,0.1746988,0.012269938,0.059734512,0.041666668,0.140553,0.08463466,0.25581396,0.1534091,0.42028984,0.0
0.24793388,0.06,0.10240964,0.0690184,0.081858404,0.08680555,0.17511521,0.113553114,0.21705426,0.09090909,0.26086956,0.0
0.38016528,0.06,0.18674698,0.073619634,0.088495575,0.15972222,0.33179724,0.15789473,0.4031008,0.09090909,0.26086956,1.0
0.29752067,0.12666667,0.28915662,0.0076687117,0.07743363,0.055555556,0.29032257,0.082706764,0.36434108,0.1534091,0.5217391,0.0
0.10743801,0.05666667,0.13253012,0.07822086,0.07743363,0.1423611,0.32258064,0.1212647,0.35658914,0.1875,0.2753623,0.0
0.28099173,0.08,0.18072289,0.021472393,0.059734512,0.14583333,0.41935483,0.07692308,0.4496124,0.10795455,0.5797101,0.0
0.6363636,0.06666667,0.30722892,0.05214724,0.20353982,0.010416667,0.039170507,0.24079429,0.43410853,0.42613637,0.3043478,0.0
0.23140496,0.19333333,0.14457831,0.021472393,0.11504425,0.07638889,0.2626728,0.14439946,0.4651163,0.18181819,0.20289855,1.0
0.29752067,0.20666666,0.28915662,0.021472393,0.15486726,0.045138888,0.140553,0.19452478,0.48062015,0.1875,0.17391305,1.0
0.2892562,0.07333333,0.15060242,0.012269938,0.086283185,0.1388889,0.2327189,0.12936187,0.627907,0.25,0.36231884,0.0
0.30578512,0.14,0.14457831,0.14263804,0.10176991,0.083333336,0.25115207,0.16502796,0.33333334,0.13636364,0.42028984,1.0
0.23140496,0.12,0.1626506,0.013803681,0.061946902,0.0625,0.24884793,0.112589166,0.49612403,0.22727273,0.36231884,0.0
0.21487603,0.053333335,0.13253012,0.012269938,0.061946902,0.1388889,0.32949308,0.119336806,0.5968992,0.20454545,0.28985506,0.0
0.16528925,0.14666666,0.22891566,0.06595092,0.059734512,0.072916664,0.1843318,0.048582997,0.39534885,0.20454545,0.73913044,0.0
0.2231405,0.18666667,0.18674698,0.19861963,0.090707965,0.065972224,0.24654378,0.1605938,0.37209302,0.19318181,0.4347826,0.0
0.1570248,0.093333334,0.13253012,0.24616565,0.07079646,0.13194445,0.23963134,0.22055137,0.4031008,0.14772727,0.14492753,0.0
0.20661157,0.21333334,0.14457831,0.0690184,0.053097345,0.14583333,0.28801844,0.09157509,0.4031008,0.125,0.47826087,0.0
0.1322314,0.25333333,0.090361446,0.023006136,0.030973451,0.097222224,0.2857143,0.0466551,0.51937985,0.3125,0.7826087,0.0
0.20661157,0.22,0.13253012,0.10276074,0.050884955,0.07638889,0.25576037,0.08887604,0.37209302,0.09659091,0.57101446,0.0
0.41322315,0.34,0.10843374,0.035276074,0.17035398,0.038194444,0.15668203,0.19799499,0.3255814,0.18181819,0.20289855,1.0
0.5206612,0.2,0.30120483,0.027607363,0.20353982,0.017361112,0.016129032,0.17967997,0.3875969,0.24431819,0.5217391,0.0
0.23140496,0.093333334,0.13855422,0.25613496,0.07743363,0.125,0.2580645,0.23038365,0.27906978,0.13636364,0.11594203,0.0
0.42975205,0.38666666,0.10240964,0.036809817,0.14380531,0.013888889,0.016129032,0.20223635,0.44186047,0.1875,0.3478261,1.0
0.1983471,0.47,0.0,0.023006136,0.10619469,0.017361112,0.016129032,0.18372855,0.6744186,0.2215909,0.28985506,1.0
0.3305785,0.34666666,0.084337346,0.027607363,0.16371681,0.0069444445,0.020737328,0.20030846,0.5426357,0.2159091,0.4057971,0.0
0.2644628,0.12,0.15662651,0.15644172,0.059734512,0.125,0.41013825,0.20744169,0.5813953,0.20454545,0.33333334,0.0
0.2892562,0.18,0.40361446,0.11809816,0.090707965,0.03125,0.21658987,0.16946211,0.36434108,0.1590909,0.42028984,1.0
0.2892562,0.083333336,0.18674698,0.016871165,0.10619469,0.114583336,0.23963134,0.1771737,0.7751938,0.26704547,0.36231884,0.0
0.20661157,0.14,0.1746988,0.041411042,0.055309735,0.10763889,0.30875576,0.04607673,0.3488372,0.07954545,0.6956522,0.0
0.30578512,0.13333334,0.4698795,0.17638037,0.06415929,0.18055555,0.35714287,0.21727395,0.2015504,0.125,0.10144927,1.0
0.2231405,0.13333334,0.1746988,0.032208588,0.057522126,0.08680555,0.2327189,0.07885098,0.4651163,0.10795455,0.5217391,0.0
0.29752067,0.08,0.19879518,0.01993865,0.050884955,0.13194445,0.30414745,0.07499518,0.3488372,0.125,0.5362319,0.0
0.11570248,0.2,0.15662651,0.108895704,0.090707965,0.065972224,0.22350231,0.10391363,0.42635658,0.13068181,0.6086956,0.0
0.32231405,0.20666666,0.16867469,0.06595092,0.050884955,0.121527776,0.23732719,0.09041835,0.36434108,0.20454545,0.6086956,0.0
0.27272728,0.12666667,0.1626506,0.15030675,0.06415929,0.08680555,0.24884793,0.120300755,0.24806201,0.17045455,0.5072464,0.0
0.2231405,0.1,0.21686748,0.24079755,0.057522126,0.14583333,0.29262674,0.23385386,0.41860464,0.10795455,0.11594203,1.0
0.17355372,0.086666666,0.16867469,0.061349694,0.090707965,0.13541667,0.44470045,0.1791016,0.7751938,0.27272728,0.28985506,1.0
0.2231405,0.033333335,0.1626506,0.030674847,0.050884955,0.10763889,0.16129032,0.082706764,0.37984496,0.3068182,0.4830918,0.0
0.24793388,0.06666667,0.21084337,0.073619634,0.092920355,0.18055555,0.3156682,0.11104685,0.29457363,0.18181819,0.4347826,0.0
0.23140496,0.43666667,0.012048192,0.11196319,0.24336283,0.2326389,0.2718894,0.2369385,0.5813953,0.17613636,0.2753623,1.0
0.20661157,0.12666667,0.10843374,0.108895704,0.07964602,0.15277778,0.41474655,0.1752458,0.39534885,0.14204545,0.14492753,1.0
0.3553719,0.16666667,0.26506025,0.013803681,0.06637168,0.017361112,0.013824885,0.16020821,0.4883721,0.2215909,0.39130434,1.0
0.1983471,0.2,0.25301206,0.029141104,0.057522126,0.114583336,0.25576037,0.08116445,0.49612403,0.21022727,0.5217391,0.0
0.25619835,0.14666666,0.12650603,0.2315951,0.097345136,0.16666667,0.35253456,0.21515326,0.30232558,0.14772727,0.14492753,1.0
0.34710744,0.39333335,0.18072289,0.021472393,0.10619469,0.12847222,0.12903225,0.16753422,0.41860464,0.19318181,0.3188406,0.0
0.3305785,0.34,0.10843374,0.02607362,0.14159292,0.055555556,0.11059908,0.20030846,0.5503876,0.21022727,0.28985506,1.0
0.27272728,0.04,0.24096386,0.009202454,0.086283185,0.1875,0.29953918,0.11740891,0.4496124,0.42045453,0.26086956,0.0
0.24793388,0.14666666,0.13855422,0.061349694,0.10840708,0.171875,0.53571427,0.16753422,0.4651163,0.2159091,0.2173913,1.0
0.18181819,0.093333334,0.15060242,0.16104294,0.097345136,0.38541666,0.3940092,0.17331791,0.27906978,0.07954545,0.20289855,0.0
0.2644628,0.053333335,0.15060242,0.2101227,0.07079646,0.090277776,0.32949308,0.20994794,0.14728682,0.13636364,0.17391305,0.0
0.3553719,0.08,0.24096386,0.021472393,0.055309735,0.0625,0.18663594,0.096202046,0.31007752,0.18181819,0.46376812,0.0
0.2231405,0.06666667,0.24698795,0.20858896,0.059734512,0.15972222,0.28341013,0.18642761,0.43410853,0.2840909,0.33333334,0.0
0.24793388,0.053333335,0.10843374,0.018404908,0.07522124,0.104166664,0.24884793,0.099286675,0.42635658,0.1875,0.4057971,0.0
0.25619835,0.14666666,0.12650603,0.10122699,0.07300885,0.18402778,0.42396313,0.17042607,0.3875969,0.14772727,0.20289855,1.0
0.2231405,0.29333332,0.06626506,0.018404908,0.13495575,0.041666668,0.07373272,0.16175053,0.48062015,0.17045455,0.1884058,1.0
0.30578512,0.086666666,0.20481928,0.009202454,0.10619469,0.08680555,0.24193548,0.11548101,0.6124031,0.14204545,0.39130434,0.0
0.1570248,0.25333333,0.27710843,0.012269938,0.061946902,0.104166664,0.37557605,0.11740891,0.31782946,0.14204545,0.11594203,1.0
0.18181819,0.17333333,0.39759037,0.23466258,0.07522124,0.08680555,0.3640553,0.20802005,0.3255814,0.1590909,0.11594203,0.0
0.28099173,0.18,0.15662651,0.018404908,0.15707965,0.11111111,0.15898618,0.18681319,0.5271318,0.20454545,0.2173913,0.0
0.21487603,0.21333334,0.15060242,0.055214725,0.044247787,0.048611112,0.19585253,0.053402737,0.41860464,0.17045455,0.73913044,0.0
0.25619835,0.14666666,0.18072289,0.15260737,0.055309735,0.010416667,0.050691243,0.09118951,0.27131784,0.056818184,0.68115944,0.0
0.24793388,0.22,0.18674698,0.12576687,0.15929204,0.08680555,0.08986175,0.2145749,0.5116279,0.23863636,0.3043478,0.0
0.2231405,0.33333334,0.0,0.024539877,0.18584071,0.0069444445,0.016129032,0.16310006,0.6976744,0.22727273,0.5072464,1.0
0.43801653,0.24666667,0.21084337,0.027607363,0.15044248,0.07638889,0.16589862,0.22344323,0.5116279,0.22727273,0.2173913,1.0
0.25619835,0.14666666,0.1746988,0.010736196,0.090707965,0.07986111,0.421659,0.12550607,0.44186047,0.18181819,0.2753623,1.0
0.25619835,0.12,0.1626506,0.055214725,0.042035397,0.065972224,0.17050691,0.072874494,0.31007752,0.09659091,0.5072464,0.0
0.24793388,0.053333335,0.1746988,0.15030675,0.07522124,0.2013889,0.3156682,0.15558127,0.37209302,0.10227273,0.4057971,0.0
0.24793388,0.32666665,0.1746988,0.024539877,0.061946902,0.048611112,0.16359447,0.12897629,0.4651163,0.29545453,0.3188406,1.0
0.2644628,0.12666667,0.21686748,0.3082822,0.07300885,0.15277778,0.3778802,0.26778483,0.21705426,0.13068181,0.11594203,0.0
0.30578512,0.086666666,0.20481928,0.009202454,0.10619469,0.08680555,0.24193548,0.11548101,0.6124031,0.14204545,0.39130434,0.0
0.30578512,0.1,0.18072289,0.009202454,0.03982301,0.090277776,0.17050691,0.092731826,0.25581396,0.26136363,0.36231884,1.0
0.20661157,0.1,0.12650603,0.0690184,0.050884955,0.097222224,0.31336406,0.13668787,0.49612403,0.0625,0.3043478,0.0
0.36363637,0.12,0.20481928,0.029141104,0.13495575,0.052083332,0.09447005,0.17023328,0.5271318,0.3181818,0.47826087,0.0
0.34710744,0.16666667,0.21084337,0.14417177,0.050884955,0.072916664,0.23502304,0.14382109,0.31007752,0.07954545,0.5217391,0.0
0.21487603,0.36,0.072289154,0.06288344,0.10619469,0.11111111,0.437788,0.16290727,0.3875969,0.14772727,0.13043478,1.0
0.2231405,0.24,0.28313252,0.0743865,0.0044247787,0.14930555,0.30184332,0.05263158,0.31782946,0.056818184,0.7246377,0.0
0.3140496,0.28666666,0.14457831,0.027607363,0.17477876,0.024305556,0.07373272,0.20994794,0.5813953,0.25,0.23188406,0.0
0.19008264,0.17333333,0.18674698,0.17484662,0.090707965,0.15625,0.53456223,0.20416425,0.34108528,0.14772727,0.08695652,1.0
0.23140496,0.15333334,0.2951807,0.108895704,0.084070794,0.17708333,0.49308756,0.1791016,0.31007752,0.13068181,0.11594203,1.0
0.2644628,0.40666667,0.042168673,0.029141104,0.17477876,0.048611112,0.03456221,0.1659919,0.5116279,0.2159091,0.47826087,0.0
0.25619835,0.39333335,0.036144577,0.023006136,0.15044248,0.024305556,0.062211983,0.21862349,0.74418604,0.2784091,0.23188406,1.0
0.41322315,0.20666666,0.20481928,0.081288345,0.095132746,0.11111111,0.281106,0.10776942,0.17829457,0.16477273,0.5507246,0.0
0.4214876,0.16666667,0.19277108,0.013803681,0.07743363,0.034722224,0.44700462,0.15982263,0.36434108,0.13636364,0.20289855,1.0
0.3140496,0.30666667,0.012048192,0.016871165,0.16150442,0.055555556,0.057603687,0.16926932,0.503876,0.16477273,0.3478261,0.0
0.46280992,0.14666666,0.33734939,0.03374233,0.15044248,0.017361112,0.025345622,0.1791016,0.33333334,0.39772728,0.5362319,0.0
0.28099173,0.1,0.19277108,0.12116564,0.10176991,0.15972222,0.41474655,0.16367842,0.36434108,0.10227273,0.2753623,0.0
0.28099173,0.053333335,0.1746988,0.006134969,0.042035397,0.13541667,0.26958525,0.04761905,0.31007752,0.10227273,0.5942029,0.0
0.34710744,0.16,0.15662651,0.009202454,0.084070794,0.036458332,0.1889401,0.14439946,0.4031008,0.08522727,0.2173913,1.0
0.2231405,0.06,0.3253012,0.12116564,0.15486726,0.21875,0.36175114,0.16946211,0.13178295,0.09659091,0.11594203,0.0
0.18181819,0.06,0.1746988,0.13957055,0.07079646,0.11111111,0.21198156,0.15905148,0.31007752,0.07954545,0.17391305,0.0
0.24793388,0.37333333,0.060240965,0.023006136,0.16150442,0.059027776,0.218894,0.16367842,0.48062015,0.17045455,0.3188406,1.0
0.1983471,0.31333333,0.27108434,0.17484662,0.081858404,0.090277776,0.41474655,0.19838056,0.3488372,0.1590909,0.1884058,0.0
0.19008264,0.12666667,0.26506025,0.09355828,0.06415929,0.20833333,0.516129,0.153075,0.31007752,0.10227273,0.13043478,1.0
0.18181819,0.12,0.1746988,0.006134969,0.044247787,0.090277776,0.20737328,0.048004627,0.5116279,0.125,0.6231884,0.0
0.21487603,0.053333335,0.25301206,0.006134969,0.053097345,0.097222224,0.24654378,0.07113939,0.35658914,0.17045455,0.4347826,0.0
0.18181819,0.12,0.1746988,0.03834356,0.06415929,0.125,0.31797236,0.044919994,0.3875969,0.09659091,0.6956522,0.0
0.23140496,0.053333335,0.19277108,0.012269938,0.050884955,0.16666667,0.41474655,0.06728359,0.4883721,0.23863636,0.6376812,0.0
0.37190083,0.04,0.15662651,0.013803681,0.081858404,0.19097222,0.421659,0.14439946,0.37984496,0.22727273,0.2173913,0.0
0.34710744,0.1,0.16867469,0.032208588,0.07964602,0.16666667,0.36635944,0.15596683,0.41860464,0.2840909,0.2173913,0.0
0.4214876,0.26666668,0.3192771,0.05214724,0.19690265,0.0069444445,0.00921659,0.16869096,0.37984496,0.21022727,0.5942029,0.0
0.25619835,0.093333334,0.18674698,0.08742331,0.03761062,0.1388889,0.28801844,0.11856564,0.27906978,0.1534091,0.4057971,0.0
0.23140496,0.18,0.15662651,0.032208588,0.07300885,0.0625,0.28341013,0.04646231,0.4031008,0.14772727,0.7246377,0.0
0.25619835,0.11333334,0.14457831,0.018404908,0.090707965,0.017361112,0.26497695,0.113553114,0.39534885,0.27272728,0.49275362,1.0
0.7107438,0.22666667,0.2951807,0.061349694,0.13495575,0.0625,0.085253455,0.20609215,0.23255815,0.2215909,0.2173913,1.0
0.28099173,0.17333333,0.16867469,0.15030675,0.21238938,0.14583333,0.4170507,0.19799499,0.18604651,0.19886364,0.20289855,1.0
0.24793388,0.16,0.20481928,0.082822084,0.084070794,0.013888889,0.28341013,0.15789473,0.36434108,0.10227273,0.1594203,1.0
0.24793388,0.16,0.10843374,0.10582822,0.06415929,0.24305555,0.5,0.16946211,0.3255814,0.10795455,0.13043478,1.0
0.1322314,0.11666667,0.19879518,0.009202454,0.086283185,0.097222224,0.26728112,0.06497012,0.503876,0.25,0.47826087,0.0
0.338843,0.06666667,0.21686748,0.081288345,0.10176991,0.104166664,0.29032257,0.15211105,0.4108527,0.17045455,0.42028984,0.0
0.23966943,0.35333332,0.12650603,0.016104294,0.23230088,0.13541667,0.5391705,0.12897629,0.30232558,0.19886364,0.1884058,1.0
0.3305785,0.13333334,0.20481928,0.015337423,0.03539823,0.10763889,0.2580645,0.05764411,0.21705426,0.09090909,0.5942029,0.0
0.3140496,0.20666666,0.19277108,0.04601227,0.050884955,0.072916664,0.20046084,0.08347793,0.27906978,0.2159091,0.65217394,0.0
0.28099173,0.046666667,0.23493975,0.018404908,0.06858407,0.06944445,0.35253456,0.14825526,0.62015504,0.14204545,0.28985506,1.0
0.25619835,0.16666667,0.18674698,0.055214725,0.061946902,0.06944445,0.20046084,0.048004627,0.35658914,0.14772727,0.7826087,0.0
0.2892562,0.12,0.2951807,0.06748466,0.03539823,0.10763889,0.2327189,0.12512049,0.4031008,0.18181819,0.4057971,0.0
0.24793388,0.17333333,0.1626506,0.07055215,0.10619469,0.045138888,0.37557605,0.10429921,0.42635658,0.19886364,0.5217391,0.0
0.4214876,0.35333332,0.2951807,0.021472393,0.5707965,0.07638889,0.23963134,0.19452478,0.31007752,0.45454547,0.1884058,1.0
0.24793388,0.12666667,0.18072289,0.19018404,0.07743363,0.2361111,0.3548387,0.19163293,0.34108528,0.1590909,0.23188406,0.0
0.4214876,0.18,0.24096386,0.04601227,0.21681416,0.038194444,0.041474655,0.16155773,0.39534885,0.27272728,0.5797101,0.0
0.2892562,0.093333334,0.2951807,0.13496932,0.048672568,0.097222224,0.29493088,0.13090418,0.20930232,0.056818184,0.4347826,0.0
0.38016528,0.06666667,0.25301206,0.0690184,0.053097345,0.020833334,0.16359447,0.13090418,0.34108528,0.17045455,0.5362319,1.0
0.2231405,0.093333334,0.11445783,0.0076687117,0.11504425,0.121527776,0.42626727,0.11297475,0.25581396,0.1590909,0.2173913,0.0
0.2644628,0.25333333,0.23493975,0.08588957,0.059734512,0.15625,0.36175114,0.10969732,0.37984496,0.07386363,0.6086956,0.0
0.2892562,0.086666666,0.12650603,0.015337423,0.07522124,0.11805555,0.29262674,0.1455562,0.5116279,0.13636364,0.28985506,0.0
0.4214876,0.12,0.19879518,0.115030676,0.026548672,0.15972222,0.4516129,0.16329284,0.31782946,0.13636364,0.4057971,0.0
0.29752067,0.16666667,0.15662651,0.23006135,0.081858404,0.22916667,0.47004607,0.23057644,0.2635659,0.26136363,0.2173913,1.0
0.25619835,0.06,0.15060242,0.015337423,0.07743363,0.114583336,0.29032257,0.082706764,0.34108528,0.14772727,0.49275362,1.0
0.24793388,0.086666666,0.44578314,0.009202454,0.07743363,0.083333336,0.24193548,0.08656256,0.31782946,0.10795455,0.39130434,0.0
0.24793388,0.093333334,0.18072289,0.1993865,0.095132746,0.1701389,0.40092167,0.21765953,0.55813956,0.09659091,0.26086956,1.0
0.20661157,0.10666667,0.1746988,0.015337423,0.088495575,0.16319445,0.4124424,0.1212647,0.37984496,0.1590909,0.20289855,1.0
0.3305785,0.14666666,0.44578314,0.018404908,0.046460178,0.11111111,0.34562212,0.07499518,0.44186047,0.17045455,0.6956522,0.0
0.338843,0.11333334,0.20481928,0.16564417,0.061946902,0.18055555,0.4516129,0.1922113,0.30232558,0.19886364,0.23188406,0.0
0.24793388,0.1,0.18072289,0.016871165,0.06858407,0.0625,0.20506912,0.09562367,0.3488372,0.13636364,0.39130434,0.0
