AT,EV,AP,RH,target
0.69244444,0.7064057,0.51348674,0.37790862,0.0
0.17777778,0.27313167,0.75303143,0.7467059,1.0
0.66785187,0.7318505,0.484781,0.46691898,0.0
0.041185185,0.28380784,0.118287556,0.98163724,1.0
0.26962963,0.30213523,0.71615934,0.9276703,1.0
0.31674075,0.32580072,0.52214795,0.8704794,1.0
0.07288889,0.2540925,0.44790894,0.7855341,1.0
0.7602963,0.80711746,0.42266765,0.6421363,0.0
0.5274074,0.55462635,0.66320217,0.6773199,0.0
0.8020741,0.8295374,0.30883443,0.63680965,0.0
0.23792593,0.27330962,0.725563,0.68657136,1.0
0.31703705,0.43540925,0.38901263,0.9175778,0.0
0.5997037,0.6149466,0.40014848,0.91014856,0.0
0.41866666,0.34679714,0.5295719,0.5433137,1.0
0.5060741,0.6713523,0.63301164,0.7855341,0.0
0.8423704,0.73647684,0.62014353,0.3763667,0.0
0.7688889,0.7836299,0.28161347,0.60891503,0.0
0.8663704,0.77882564,0.18535016,0.4160359,0.0
0.9265185,0.7898576,0.39940608,0.20857863,0.0
0.3605926,0.24590747,0.41375896,0.8453883,1.0
0.6702222,0.6386121,0.46448898,0.79100084,0.0
0.74251854,0.78060496,0.49047264,0.36066723,0.0
0.1837037,0.2608541,0.9512497,0.7877768,1.0
0.43792593,0.25231317,0.37317497,0.585506,1.0
0.72948146,0.92188615,0.39049742,0.8940286,0.0
0.17274074,0.27491105,0.8359317,0.93117464,1.0
0.8198519,0.6033808,0.44790894,0.3142697,0.0
0.8414815,0.8891459,0.23137838,0.53125876,0.0
0.4637037,0.26441282,0.3417471,0.88519764,1.0
0.32562962,0.33772242,0.58475626,0.8118867,1.0
0.5271111,0.40533808,0.50210345,0.5592935,1.0
0.56385183,0.7064057,0.59366494,0.6044295,0.0
0.5783704,0.588968,0.57609504,0.7137651,0.0
0.64207405,0.42348754,0.24276169,0.5804598,0.0
0.21155556,0.31619218,0.61049247,0.9257079,1.0
0.5786667,0.4039146,0.53452116,0.48247826,1.0
0.7638519,0.60231316,0.49591684,0.3174937,0.0
0.35496297,0.35088968,0.7951002,0.77866554,1.0
0.16533333,0.25711745,0.65726304,0.787917,1.0
0.7114074,0.7318505,0.50259835,0.4416877,0.0
0.60444444,0.40533808,0.5491215,0.53252035,0.0
0.82696295,0.76298934,0.42143035,0.5271937,0.0
0.6888889,0.48042706,0.5397179,0.5490608,0.0
0.5042963,0.588968,0.59292257,0.8179142,0.0
0.5552593,0.71352315,0.51917845,0.41042894,0.0
0.50133336,0.3758007,0.3538728,0.70675635,0.0
0.64207405,0.463879,0.35238802,0.7852537,0.0
0.6074074,0.8,0.4041079,0.85113543,0.0
0.41214815,0.56103206,0.50631034,0.7884777,1.0
0.75644445,0.6836299,0.5842613,0.2746005,0.0
0.4788148,0.7220641,0.4956694,0.8327726,0.0
0.6242963,0.68594307,0.4142539,0.82716566,0.0
0.5792593,0.47935942,0.37268004,0.70885897,0.0
0.44,0.28113878,0.35832715,0.67297447,1.0
0.78962964,0.7898576,0.41004702,0.7140454,0.0
0.83585185,0.76298934,0.4184608,0.51752174,0.0
0.46222222,0.2702847,0.27270478,0.67367536,1.0
0.19733334,0.2964413,0.30883443,0.895991,1.0
0.6168889,0.5880783,0.5147241,0.86220914,0.0
0.296,0.3177936,0.38802278,0.6896552,1.0
0.24237037,0.29733098,0.640683,0.7971685,1.0
0.3982222,0.31423488,0.4738926,0.17689936,1.0
0.717037,0.6425267,0.41202673,0.64760303,0.0
0.26844445,0.2316726,0.69190794,0.5742921,1.0
0.6002963,0.45231315,0.38876516,0.45584524,0.0
0.6702222,0.74537367,0.6211334,0.63723016,0.0
0.21303704,0.31619218,0.6770601,0.7360527,1.0
0.46933332,0.61405694,0.6357337,0.9229044,0.0
0.26014814,0.2316726,0.7099728,0.55256516,1.0
0.48948148,0.33772242,0.6597377,0.3207177,1.0
0.2477037,0.26868328,0.63474387,0.55228484,1.0
0.091259256,0.36494663,0.36352387,0.9887861,1.0
0.3514074,0.3480427,0.7599604,0.79254276,1.0
0.70992595,0.85978645,0.5268498,0.8231006,0.0
0.3614815,0.31370106,0.35214055,0.57303053,1.0
0.8417778,0.7640569,0.5449146,0.085365854,0.0
0.9294815,0.8350534,0.41128433,0.41407344,0.0
0.82637036,0.5663701,0.38406336,0.36809644,0.0
0.67525923,0.56868327,0.484781,0.22890384,0.0
0.328,0.23434164,0.44691908,0.8179142,1.0
0.8071111,0.7024911,0.45063102,0.31651247,0.0
0.7460741,0.76085407,0.45929226,0.4158957,0.0
0.7176296,0.59982204,0.3565949,0.75287354,0.0
0.35733333,0.29145908,0.7060134,0.493552,1.0
0.18311112,0.28505337,0.7191289,0.7003084,1.0
0.6254815,0.6864769,0.65305614,0.19456126,0.0
0.2965926,0.28790036,0.66988367,0.5444351,1.0
0.7114074,0.7886121,0.48997772,0.8568825,0.0
0.53392595,0.60231316,0.4894828,0.94771516,0.0
0.86814815,0.83434165,0.4813165,0.21923184,0.0
0.7591111,0.6852313,0.6114823,0.20353238,0.0
0.34666666,0.34768683,0.6533036,0.6788618,1.0
0.84059256,0.76298934,0.40633506,0.4941127,0.0
0.749037,0.7161922,0.52783966,0.27081582,0.0
0.89214814,0.7640569,0.5614947,0.17858145,0.0
0.36385185,0.33149466,0.69611484,0.9192599,1.0
0.6942222,0.74893236,0.51150703,0.30978414,0.0
0.66962963,0.47935942,0.33135363,0.5820017,0.0
0.7543704,0.8341637,0.44048503,0.6907766,0.0
0.26133335,0.3352313,0.63697106,0.8613681,1.0
0.352,0.27526692,0.38703293,0.7849734,1.0
0.79437035,0.7939502,0.505073,0.5567704,0.0
0.22281481,0.2597865,0.78346944,0.9779927,1.0
0.7282963,0.7318505,0.49665925,0.4421082,0.0
0.77481484,0.8551601,0.4508785,0.6044295,0.0
0.2165926,0.28701067,0.68522644,0.94505185,1.0
0.37392592,0.34661922,0.7782727,0.7736193,1.0
0.304,0.26032028,0.41598615,0.9035604,1.0
0.7783704,0.85071176,0.4528582,0.6208298,0.0
0.6616296,0.67348754,0.47983173,0.8448276,0.0
0.7434074,0.93576515,0.6082653,0.6555929,0.0
0.6797037,0.67989326,0.43504083,0.77698344,0.0
0.44207406,0.51494664,0.620391,0.4293524,1.0
0.6379259,0.6064057,0.4894828,0.728203,0.0
0.64207405,0.73096085,0.45508537,0.4527614,0.0
0.39437038,0.32793593,0.5810443,0.6561536,1.0
0.48414814,0.588968,0.60702795,0.833053,0.0
0.25066668,0.2316726,0.72432566,0.58816934,1.0
0.40503705,0.39982206,0.29670873,0.74109894,1.0
0.44385186,0.34234875,0.52907693,0.27011493,1.0
0.09451852,0.2718861,0.6968572,0.9255677,1.0
0.6245926,0.9766904,0.33382827,0.72105414,0.0
0.63555557,0.6797153,0.51348674,0.5955985,0.0
0.78014815,0.31761566,0.4684484,0.56784415,0.0
0.29362962,0.266726,0.47488245,0.7733389,1.0
0.666963,0.7275801,0.40089086,0.8842164,0.0
0.8557037,0.8683274,0.49047264,0.4496776,0.0
0.09807407,0.27437723,0.80574113,0.95416313,1.0
0.31407407,0.24768683,0.5986142,0.81595176,1.0
0.8642963,0.7494662,0.4224202,0.42206335,0.0
0.5988148,0.6955516,0.48700815,0.2671713,1.0
0.68296295,0.83683276,0.20440485,0.86108774,0.0
0.67348146,0.5925267,0.4637466,0.40384075,0.0
0.19318518,0.25551602,0.67681265,0.75735915,1.0
0.68355554,0.6752669,0.5280871,0.37776843,0.0
0.42074075,0.3261566,0.59960407,0.47126436,1.0
0.5558519,0.3103203,0.50012374,0.6541912,1.0
0.78074074,0.80711746,0.41870824,0.5117746,0.0
0.12918518,0.19377224,0.88567185,0.86599386,1.0
0.18281482,0.32313168,0.7315021,0.9653771,1.0
0.7635555,0.7101424,0.51026976,0.3030558,0.0
0.5131852,0.35622776,0.5402128,0.74488366,1.0
0.69155556,0.7318505,0.49047264,0.48570228,0.0
0.60888886,0.6064057,0.50012374,0.7839922,0.0
0.7691852,0.6852313,0.62063843,0.13961312,0.0
0.5828148,0.39270464,0.34620145,0.48682365,0.0
0.91762966,0.81601423,0.30264786,0.27978694,0.0
0.816,0.7772242,0.38752785,0.46215308,0.0
0.8376296,0.76120996,0.2746845,0.6808242,0.0
0.84385186,0.6024911,0.4988864,0.44365013,0.0
0.2962963,0.2738434,0.5751052,0.7755817,1.0
0.7508148,0.60231316,0.5097748,0.32099804,0.0
0.5197037,0.32153025,0.40856224,0.5228483,0.0
0.6435556,0.43932384,0.3152685,0.69512194,0.0
0.35674074,0.34768683,0.6488493,0.67255396,1.0
0.6328889,0.45960855,0.41103688,0.66358286,0.0
0.66903704,0.47153026,0.5451621,0.43692178,0.0
0.14696296,0.27437723,0.7911408,0.94995797,1.0
0.22044444,0.28291816,0.6834942,0.87468463,1.0
0.7217778,0.80266905,0.42959663,0.56279784,0.0
0.37955555,0.34661922,0.7552586,0.79001963,1.0
0.23762962,0.23487544,0.6052957,0.4764508,1.0
0.22192593,0.27046263,0.7362039,0.6634427,1.0
0.79437035,0.8,0.39544666,0.25035045,0.0
0.68355554,0.463879,0.45508537,0.5406504,0.0
0.2888889,0.26814947,0.80648357,0.6439585,1.0
0.37244445,0.27313167,0.7564959,0.5229885,1.0
0.39703703,0.48736656,0.7777778,0.4527614,1.0
1.0,0.77544487,0.33828261,0.13933277,0.0
0.7780741,0.7261566,0.43776292,0.49481356,0.0
0.18814814,0.2480427,0.6557783,0.79296327,1.0
0.18044445,0.32793593,0.5753526,0.7603028,1.0
0.57985187,0.6313167,0.61989605,0.75721896,0.0
0.7205926,0.56868327,0.47958425,0.23787497,0.0
0.744,0.9530249,0.46424153,0.9449117,0.0
0.5428148,0.61761564,0.54194504,0.4872442,0.0
0.3034074,0.40355873,0.4021282,0.9997197,1.0
0.6299259,0.7101424,0.5035882,0.41449398,0.0
0.55674076,0.6012455,0.5055679,0.87272215,0.0
0.6897778,0.7886121,0.4773571,0.8763667,0.0
0.22133334,0.26441282,0.40435535,0.8357163,1.0
0.58637035,0.32153025,0.43033904,0.46341464,0.0
0.6714074,0.81103206,0.3756496,0.7392767,0.0
0.48562962,0.48683274,0.81613463,0.35674235,1.0
0.46074075,0.25213522,0.38084632,0.5615363,1.0
0.58666664,0.59181494,0.61172974,0.66246146,0.0
0.52977777,0.25551602,0.21281861,0.44196805,1.0
0.14903703,0.24982207,0.4704281,0.91028875,1.0
0.50666666,0.60231316,0.61544174,0.8645921,0.0
0.7552593,0.5663701,0.37589705,0.48598263,0.0
0.7922963,0.8375445,0.35412025,0.5187833,0.0
0.22607407,0.3322064,0.41326404,0.80543876,1.0
0.8648889,0.93576515,0.42687455,0.5208859,0.0
0.5182222,0.7158363,0.52412766,0.74530417,0.0
0.38755557,0.25729537,0.5033408,0.752453,1.0
0.6,0.39270464,0.4196981,0.67339504,0.0
0.39525926,0.2530249,0.47141796,0.62825906,1.0
0.7668148,0.7939502,0.38678545,0.4502383,0.0
0.80355555,0.8475089,0.35486266,0.4990188,0.0
0.6663704,0.79323846,0.3496659,0.46719933,0.0
0.64207405,0.85960853,0.35090324,0.8365573,0.0
0.5682963,0.7421708,0.3038852,0.7513316,0.0
0.37244445,0.3455516,0.44320711,0.5294365,1.0
0.5511111,0.44412813,0.38505322,0.9014578,0.0
0.25185186,0.22811387,0.62187576,0.5787777,1.0
0.2568889,0.2019573,0.7495669,0.7367536,1.0
0.56711113,0.3475089,0.43528828,0.5489207,0.0
0.6794074,0.60231316,0.4773571,0.63624895,0.0
0.192,0.19074734,0.68027717,0.7389963,1.0
0.44266668,0.30017793,0.51769364,0.7873563,1.0
0.46725926,0.2539146,0.29571888,0.72357726,1.0
0.69274074,0.6864769,0.4922049,0.64956546,0.0
0.3214815,0.28185055,0.5689186,0.8453883,1.0
0.23881482,0.29288256,0.993566,0.5573311,1.0
0.88266665,0.85071176,0.42464736,0.20563498,0.0
0.67822224,0.4425267,0.5775798,0.4656574,1.0
0.53392595,0.24964413,0.51571393,0.42542753,1.0
0.48296297,0.47544485,0.2380599,0.999159,0.0
0.7463704,0.6012455,0.50061864,0.4566863,0.0
0.40444446,0.21850534,0.5365009,0.8231006,1.0
0.69214815,0.83683276,0.21776788,0.86487246,0.0
0.6168889,0.5895018,0.4466716,0.6152229,0.0
0.4157037,0.29003558,0.41573867,0.47659096,1.0
0.45037037,0.4544484,0.5033408,0.74600506,1.0
0.66074073,0.7699288,0.5308092,0.23086627,0.0
0.2477037,0.28647688,0.65454096,0.7601626,1.0
0.7125926,0.9046263,0.31774312,0.56826466,0.0
0.6794074,0.6852313,0.5944073,0.3762265,0.0
0.31792593,0.28932384,0.4446919,0.7654892,1.0
0.34607407,0.3400356,0.92972034,0.5702271,1.0
0.2965926,0.3113879,0.525365,0.8336137,1.0
0.5274074,0.55676156,0.6867112,0.48962712,1.0
0.6660741,0.6681495,0.49863896,0.51920384,0.0
0.5842963,0.5816726,0.49517447,0.8236613,0.0
0.25125927,0.28647688,0.69166046,0.8441267,1.0
0.79851854,0.62046266,0.42415243,0.41253152,0.0
0.22637036,0.2946619,0.9015095,0.8730025,1.0
0.5223704,0.60231316,0.633754,0.8345949,0.0
0.17481482,0.19377224,0.8668646,0.8554808,1.0
0.8645926,0.7911032,0.4088097,0.3088029,0.0
0.49451852,0.29341638,0.56718636,0.5042052,1.0
0.6791111,0.81459075,0.40039593,0.5615363,0.0
0.53392595,0.463879,0.35807967,0.8807121,0.0
0.6699259,0.73309606,0.2264291,0.7834315,0.0
0.94785184,0.7046263,0.29670873,0.28819737,0.0
0.7591111,0.7046263,0.16901757,0.5485001,0.0
0.77511114,0.7850534,0.4333086,0.39851415,0.0
0.5614815,0.66120994,0.562732,0.73212785,0.0
0.7543704,0.84021354,0.40485027,0.8480516,0.0
0.730963,0.463879,0.3432319,0.63765067,0.0
0.66844445,0.8551601,0.42811185,0.66162044,0.0
0.9368889,0.73096085,0.4305865,0.3453883,0.0
0.71614814,0.76085407,0.45706508,0.5333614,0.0
0.74222225,0.7601423,0.49740162,0.297589,0.0
0.76118517,0.60818505,0.29670873,0.6152229,0.0
0.36,0.2768683,0.7364514,0.6205495,1.0
0.62133336,0.59786475,0.5137342,0.39599103,0.0
0.2865185,0.19252668,0.5973769,0.4599103,1.0
0.32562962,0.29928824,0.57856965,0.7722176,1.0
0.18607408,0.31423488,0.54194504,0.73240817,1.0
0.90548146,0.755694,0.38183618,0.40061677,0.0
0.38814816,0.24768683,0.5365009,0.65068686,1.0
0.6388148,0.68345195,0.5080426,0.6676479,0.0
0.79377776,0.81601423,0.25389755,0.41379312,0.0
0.73896295,0.8,0.36426628,0.35435942,0.0
0.65007406,0.7327402,0.28507796,0.7938043,0.0
0.104888886,0.1816726,0.84706753,0.72890383,1.0
0.48,0.6565836,0.47018066,0.8477712,0.0
0.70577776,0.82241994,0.42687455,0.8236613,0.0
0.8379259,0.9046263,0.34026232,0.45149985,0.0
0.55466664,0.42348754,0.3518931,0.8580039,0.0
0.7902222,0.51316726,0.5011136,0.2901598,0.0
0.749037,0.6012455,0.49814403,0.36963835,0.0
0.19881481,0.23380783,0.5016085,0.4941127,1.0
0.2965926,0.29145908,0.7292749,0.6342865,1.0
0.73244447,0.7085409,0.49195743,0.4984581,0.0
0.31437036,0.32811388,0.74832964,0.7147463,1.0
0.368,0.37046263,0.6062856,0.8197365,1.0
0.5884445,0.7891459,0.43479335,0.9534623,0.0
0.26844445,0.2964413,0.22741896,0.9308943,1.0
0.38014814,0.3480427,0.8079683,0.87342304,1.0
0.54755557,0.7101424,0.50185597,0.6466218,0.0
0.5419259,0.5976868,0.63276416,0.7297449,0.0
0.8607407,0.8,0.46993318,0.47476873,0.0
0.3362963,0.32117438,0.58252907,0.71012056,1.0
0.7534815,0.92188615,0.40781984,0.738716,0.0
0.14962962,0.28505337,0.7042811,0.8686571,1.0
0.60977775,0.40533808,0.5362534,0.49761704,0.0
0.6533333,0.68345195,0.53724325,0.7507709,0.0
0.5848889,0.34199288,0.6015838,0.24992992,1.0
0.68355554,0.42348754,0.3254145,0.500841,0.0
0.6577778,0.71352315,0.5266023,0.199187,0.0
0.6521481,0.68327403,0.4184608,0.5625175,0.0
0.7081481,0.48896798,0.3323435,0.3431455,0.0
0.6394074,0.67348754,0.4706756,0.7816092,0.0
0.44088888,0.27046263,0.6688938,0.31707317,1.0
0.49807408,0.713879,0.6325167,0.62489486,0.0
0.7365926,0.6064057,0.47315022,0.4208018,0.0
0.6980741,0.7642349,0.45112595,0.59125316,0.0
0.36918518,0.28683275,0.5429349,0.47504905,1.0
0.4565926,0.2019573,0.5167038,0.5482198,1.0
0.64503706,0.42597866,0.26998267,0.6421363,0.0
0.82696295,0.8293594,0.38876516,0.70703673,0.0
0.73866665,0.79234874,0.5214056,0.32253996,0.0
0.83466667,0.902669,0.36451373,0.6558733,0.0
0.8432593,0.8,0.3721851,0.3195963,0.0
0.38607407,0.2411032,0.51695126,0.56714326,1.0
0.40622222,0.3263345,0.5669389,0.6652649,1.0
0.5928889,0.5925267,0.46572632,0.4984581,0.0
0.19851851,0.30177936,0.5491215,0.7860948,1.0
0.3122963,0.2747331,0.85275924,0.6150827,1.0
0.3848889,0.30978647,0.6495917,0.66890943,1.0
0.6628148,0.6149466,0.4204405,0.7111018,0.0
0.6162963,0.6211744,0.6414254,0.7633866,0.0
0.43762964,0.36494663,0.4149963,0.9641155,1.0
0.12948148,0.28505337,0.67656523,0.7368938,1.0
0.7226667,0.8774021,0.58896315,0.77894586,0.0
0.87733334,0.77882564,0.40707746,0.39739278,0.0
0.9528889,0.8350534,0.39816877,0.21740958,0.0
0.34874073,0.2738434,0.5731255,0.667788,1.0
0.73896295,0.63345194,0.47414008,0.391926,0.0
0.208,0.2807829,0.8037614,0.91883934,1.0
0.44118518,0.37046263,0.45310566,0.9536025,1.0
0.4094815,0.34768683,0.40806732,0.75679845,1.0
0.81333333,0.78256226,0.41747093,0.4181385,0.0
0.1445926,0.32544485,0.67433804,0.5710681,1.0
0.58607405,0.7327402,0.29670873,0.86529297,0.0
0.7777778,0.7950178,0.42068794,0.5222876,0.0
0.7034074,0.8234875,0.40089086,0.70843846,0.0
0.38696295,0.22989324,0.5384806,0.72091395,1.0
0.5108148,0.60231316,0.6211334,0.85113543,0.0
0.29244444,0.24661921,0.6189062,0.4084665,1.0
0.6631111,0.3930605,0.3803514,0.496776,0.0
0.88651854,0.8551601,0.44320711,0.4625736,0.0
0.49807408,0.638968,0.65256125,0.62433416,1.0
0.41274074,0.32651246,0.7871814,0.6948416,1.0
0.58044446,0.7637011,0.3788666,0.44196805,0.0
0.15703703,0.31619218,0.64513737,0.82716566,1.0
0.3282963,0.2019573,0.50655776,0.8197365,1.0
0.8325926,0.88149464,0.2590943,0.5681245,0.0
0.62785184,0.7240214,0.6859688,0.7216148,0.0
0.45481482,0.2702847,0.1823806,0.60835433,1.0
0.7194074,0.42597866,0.26973522,0.5239697,0.0
0.42548147,0.38451958,0.52783966,0.7988506,1.0
0.36503702,0.5064057,0.5897055,0.50518644,1.0
0.6761482,0.6087189,0.4345459,0.79268295,0.0
0.51703703,0.7161922,0.54788417,0.7980095,0.0
0.23051852,0.23487544,0.6095026,0.463695,1.0
0.22607407,0.25729537,0.50408316,0.8794505,1.0
0.5048889,0.4039146,0.48577085,0.5476591,0.0
0.41511112,0.3352313,0.64513737,0.5315391,1.0
0.85837036,0.77900356,0.3558525,0.4760303,0.0
0.6797037,0.5948399,0.42019302,0.6049902,0.0
0.7354074,0.65978646,0.4446919,0.5888702,0.0
0.90874076,0.652669,0.43306112,0.12952061,0.0
0.6571852,0.36494663,0.3647612,0.33375385,0.0
0.26696298,0.21601424,0.40435535,0.95051867,1.0
0.6536296,0.6211744,0.6446424,0.6777404,0.0
0.57985187,0.42437723,0.48502845,0.34987384,0.0
0.47318518,0.5976868,0.579807,0.8522568,0.0
0.3262222,0.3227758,0.7297699,0.77810484,1.0
0.59496295,0.59181494,0.5756001,0.6417157,0.0
0.72918516,0.6033808,0.49517447,0.5126156,0.0
0.86696297,0.8117438,0.3551101,0.6058312,0.0
0.90577775,0.92313164,0.36649343,0.4533221,0.0
0.19644445,0.28131673,0.6683989,0.58746845,1.0
0.6906667,0.93576515,0.40509775,0.75890106,0.0
0.62755555,0.5553381,0.5206632,0.7003084,0.0
0.6343704,0.6012455,0.53674835,0.64998597,0.0
0.31525925,0.27046263,0.61742145,0.52859545,1.0
0.44562963,0.4900356,0.657758,0.735492,1.0
0.58933336,0.69537365,0.54590446,0.62405384,0.0
0.6293333,0.66120994,0.5842613,0.51640034,0.0
0.5357037,0.34768683,0.3768869,0.539529,0.0
0.28177777,0.19252668,0.54788417,0.5028035,1.0
0.8145185,0.75320286,0.35337788,0.3741239,0.0
0.648,0.46156582,0.46943825,0.5947575,0.0
0.4954074,0.68594307,0.4298441,0.96705914,0.0
0.6293333,0.4202847,0.56297946,0.28763667,0.0
0.19970371,0.18523131,0.5756001,0.62391365,1.0
0.96948147,0.84822065,0.51076466,0.111157835,0.0
0.6951111,0.79234874,0.55233854,0.70815814,0.0
0.6242963,0.60231316,0.46077704,0.81469023,0.0
0.6026667,0.32758006,0.4434546,0.43832353,0.0
0.2802963,0.27153024,0.5973769,0.46439585,1.0
0.8014815,0.42597866,0.2731997,0.33697784,0.0
0.73007405,0.89395016,0.60702795,0.6404542,0.0
0.88355553,0.7640569,0.5421925,0.1851696,0.0
0.7194074,0.62046266,0.44172233,0.44953743,0.0
0.6317037,0.8341637,0.44617668,0.88996357,0.0
0.9522963,0.76120996,0.23360555,0.28273058,0.0
0.21274073,0.24341637,0.72011876,0.66119987,1.0
0.6162963,0.44412813,0.38406336,0.70913935,0.0
0.26696298,0.2964413,0.077703536,0.9886459,1.0
0.74844444,0.8809609,0.42563722,0.42276424,0.0
0.49955556,0.588968,0.589953,0.8254836,0.0
0.55407405,0.30017793,0.5038357,0.60302776,1.0
0.6666667,0.59181494,0.60381097,0.4994393,0.0
0.5146667,0.58434165,0.6080178,0.67157274,0.0
0.94192594,0.92188615,0.39891115,0.2624054,0.0
0.26933333,0.27241993,0.5882207,0.5085506,1.0
0.8325926,0.9163701,0.1410542,0.61115783,0.0
0.59051853,0.6211744,0.5674338,0.8431455,0.0
0.5321481,0.7064057,0.5773323,0.646762,0.0
0.54785186,0.7466192,0.5097748,0.7301654,0.0
0.546963,0.55676156,0.68943334,0.5370059,0.0
0.8468148,0.82633454,0.44493937,0.49481356,0.0
0.64207405,0.8475089,0.41375896,0.8319316,0.0
0.67377776,0.5960854,0.552586,0.44463134,0.0
0.35437036,0.2886121,0.6864638,0.6185871,1.0
0.25985184,0.25355873,0.68052465,0.60106534,1.0
0.37274075,0.33540925,0.6651819,0.7974488,1.0
0.33659258,0.2411032,0.58549863,0.64003366,1.0
0.09777778,0.24982207,0.47686216,0.88772076,1.0
0.44474074,0.4233096,0.68770105,0.6063919,1.0
0.6142222,0.4731317,0.35634744,0.70745724,0.0
0.4888889,0.4900356,0.5716407,0.5232689,1.0
0.8518519,0.77900356,0.3612967,0.59139335,0.0
0.24474074,0.28523132,0.66815144,0.58480513,1.0
0.19733334,0.28291816,0.68497896,0.87566584,1.0
0.31733334,0.30213523,0.6379609,0.9318755,1.0
0.26103705,0.2597865,0.8037614,0.950799,1.0
0.90933335,0.81868327,0.26874536,0.21012054,0.0
0.26962963,0.27900356,0.83345705,0.63680965,1.0
0.1991111,0.3163701,0.47908932,0.7018503,1.0
0.83081484,0.64928824,0.31081414,0.4631343,0.0
0.7022222,0.85765123,0.339025,0.9506588,0.0
0.43733335,0.3263345,0.56372184,0.60470986,1.0
0.7028148,0.6087189,0.43949518,0.74614525,0.0
0.9042963,0.7886121,0.47166544,0.15531258,0.0
0.15348148,0.24928826,0.6755754,0.6483039,1.0
0.70666665,0.8258007,0.3432319,0.7842725,0.0
0.6725926,0.6533808,0.73471916,0.40131763,0.0
0.09955555,0.1816726,0.83617914,0.7155873,1.0
0.7125926,0.6355872,0.51026976,0.5423325,0.0
0.82133335,0.81459075,0.45780748,0.3448276,0.0
0.624,0.8172598,0.37639198,0.6208298,0.0
0.37807408,0.29234874,0.36426628,0.7574993,1.0
0.8945185,0.59679717,0.26206383,0.3163723,0.0
0.12503704,0.28131673,0.6661717,0.77642274,1.0
0.37629628,0.43540925,0.33110616,0.8808523,1.0
0.7131852,0.77882564,0.23632765,0.7970283,0.0
0.87614816,0.76352316,0.34397426,0.33613682,0.0
0.19377778,0.27419928,0.4672111,0.8612279,1.0
0.6482963,0.8293594,0.41400644,0.90019625,0.0
0.19348148,0.27330962,0.7604553,0.77011496,1.0
0.41096297,0.2455516,0.3266518,0.6561536,1.0
0.6903704,0.56103206,0.5058154,0.5396692,0.0
0.4328889,0.27046263,0.6797822,0.30571908,1.0
0.728,0.7318505,0.51967335,0.19974768,0.0
0.6391111,0.41352314,0.2860678,0.56602186,0.0
0.69688886,0.8514235,0.23014106,0.95920944,0.0
0.8936296,0.7772242,0.38629052,0.26464817,0.0
0.6995556,0.869395,0.39965355,0.83739835,0.0
0.7448889,0.80836296,0.27715912,0.65236896,0.0
0.56385183,0.6128114,0.59564465,0.64816374,0.0
0.8234074,0.81459075,0.4595397,0.33473507,0.0
0.70903707,0.7120997,0.4135115,0.35786375,0.0
0.5931852,0.57811385,0.48502845,0.64970565,0.0
0.31051853,0.26103202,0.6119772,0.85267735,1.0
0.18725926,0.26032028,0.46572632,0.8281469,1.0
0.3914074,0.29733098,0.6186587,0.76913375,1.0
0.47348148,0.37099645,0.43281367,0.79114103,0.0
0.24622223,0.26049823,0.7037862,0.9318755,1.0
0.70044446,0.68327403,0.4224202,0.5462574,0.0
0.42903703,0.33772242,0.6582529,0.428231,1.0
0.2965926,0.28131673,0.6585004,0.37748808,1.0
0.6488889,0.62046266,0.41747093,0.8671152,0.0
0.45125926,0.5457295,0.68027717,0.5590132,1.0
0.36711112,0.48736656,0.810443,0.45149985,1.0
0.5822222,0.37846977,0.4969067,0.5954584,0.0
0.8515555,0.7950178,0.4360307,0.28819737,0.0
0.78548145,0.40160143,0.25661966,0.36010653,0.0
0.8340741,0.755694,0.37391734,0.2136249,0.0
0.8482963,0.5494662,0.3043801,0.38449678,0.0
0.86340743,0.84875447,0.3951992,0.6455004,0.0
0.4651852,0.34768683,0.399901,0.6462013,1.0
0.7674074,0.8,0.38950756,0.49397254,0.0
0.40503705,0.5064057,0.57436275,0.50406504,1.0
0.3611852,0.31992882,0.5810443,0.79478556,1.0
0.70103705,0.6149466,0.42538977,0.6780208,0.0
0.5736296,0.588968,0.6142044,0.7733389,0.0
0.5528889,0.6709964,0.49245235,0.83908045,0.0
0.47555557,0.3494662,0.7512992,0.3458088,1.0
0.6441482,0.7220641,0.46696362,0.41533503,0.0
0.3997037,0.32580072,0.46671617,0.93215585,1.0
0.46607408,0.34199288,0.5857461,0.7035324,1.0
0.37392592,0.2411032,0.50457805,0.5810205,1.0
0.66459256,0.7640569,0.62212324,0.738716,0.0
0.7463704,0.85071176,0.4189557,0.49929914,0.0
0.4859259,0.3494662,0.7416481,0.28076816,1.0
0.6,0.6902135,0.6973521,0.5585927,0.0
0.46962962,0.65373665,0.6582529,0.80585927,0.0
0.49718517,0.7064057,0.56570154,0.7276423,0.0
0.65185183,0.85071176,0.4761198,0.80347633,0.0
0.2500741,0.28647688,0.6869587,0.81665266,1.0
0.62725925,0.7914591,0.31328878,0.775021,0.0
0.4651852,0.7637011,0.28384063,0.9259882,0.0
0.6441482,0.66903913,0.67483294,0.57961875,0.0
0.3605926,0.34661922,0.7599604,0.8449678,1.0
0.8465185,0.82241994,0.42761692,0.30333614,0.0
0.2968889,0.3510676,0.5003712,0.83697784,1.0
0.83555555,0.65800714,0.30660728,0.4700028,0.0
